record_id,year,month,quarter,department,district,state,scheme,contractor_id,contractor_risk,district_tier,centre_released,state_allocated,district_allocated,contractor_paid,diff_amount,diff_percent,spending_ratio,is_overspend,completion_pct,label_type,label,risk_level
REC01320,2024,6,2,Housing,Dahanu,Maharashtra,Jal Jeevan Mission,C059,low,3,426.98,414.78,406.65,372.88,33.77,8.3,0.917,0,88,normal,0,green
REC02437,2021,2,1,Health,Nagpur,Maharashtra,Ayushman Bharat,C070,low,2,344.32,334.48,327.92,281.18,46.74,14.25,0.8575,0,84,normal,0,green
REC03896,2024,4,2,Housing,Dahanu,Maharashtra,Jal Jeevan Mission,C016,medium,3,491.68,477.64,468.27,397.7,70.57,15.07,0.8493,0,85,normal,0,green
REC06998,2024,5,2,Housing,Dahanu,Maharashtra,Sarva Shiksha Abhiyan,C088,low,3,263.68,256.14,251.12,205.82,45.3,18.04,0.8196,0,88,normal,0,green
REC05678,2021,1,1,Health,Surat,Gujarat,Swachh Bharat Mission,C095,low,1,464.22,450.95,442.11,379.41,62.7,14.18,0.8582,0,79,normal,0,green
REC04452,2024,7,3,Infrastructure,Bharuch,Gujarat,Ayushman Bharat,C097,medium,3,706.32,686.14,672.69,522.04,150.65,22.4,0.776,0,85,normal,0,green
REC09804,2024,10,4,Health,Nandurbar,Maharashtra,Swachh Bharat Mission,C084,low,3,202.05,196.28,192.43,48.04,144.39,75.04,0.2496,0,21,anomaly_under,2,red
REC08506,2021,4,2,Education,Bharuch,Gujarat,Swachh Bharat Mission,C071,low,3,242.19,235.27,230.66,340.53,109.87,47.63,1.4763,1,33,anomaly_over,2,red
REC09952,2021,4,2,Infrastructure,Nashik,Maharashtra,Sarva Shiksha Abhiyan,C016,medium,2,1273.93,1237.54,1213.27,517.1,696.17,57.38,0.4262,0,8,anomaly_under,2,red
REC05410,2021,3,1,Education,Palghar,Maharashtra,Swachh Bharat Mission,C029,low,3,73.06,70.97,69.58,62.75,6.83,9.82,0.9018,0,94,normal,0,green
REC06939,2021,2,1,Sanitation,Anand,Gujarat,Jal Jeevan Mission,C055,low,3,84.14,81.73,80.13,72.53,7.6,9.48,0.9052,0,71,normal,0,green
REC00273,2022,12,4,Education,Nashik,Maharashtra,PM Awas Yojana,C036,low,2,278.8,270.83,265.52,259.65,5.87,2.21,0.9779,0,87,normal,0,green
REC02253,2022,4,2,Sanitation,Nagpur,Maharashtra,Swachh Bharat Mission,C034,low,2,209.39,203.41,199.42,181.15,18.27,9.16,0.9084,0,62,normal,0,green
REC06693,2022,10,4,Agriculture,Nagpur,Maharashtra,Jal Jeevan Mission,C023,high,2,203.66,197.84,193.96,150.58,43.38,22.37,0.7763,0,81,normal,0,green
REC09144,2023,6,2,Housing,Nashik,Maharashtra,PM Gram Sadak Yojana,C015,medium,2,378.58,367.76,360.55,481.75,121.2,33.62,1.3362,1,37,anomaly_over,2,red
REC08382,2022,12,4,Housing,Nandurbar,Maharashtra,Sarva Shiksha Abhiyan,C034,low,3,282.82,274.74,269.35,175.77,93.58,34.74,0.6526,0,56,warning,1,yellow
REC04588,2023,1,1,Agriculture,Mumbai,Maharashtra,PM Gram Sadak Yojana,C084,low,1,124.78,121.22,118.84,78.1,40.74,34.28,0.6572,0,70,normal,0,green
REC04540,2023,9,3,Infrastructure,Nagpur,Maharashtra,Jal Jeevan Mission,C079,medium,2,1730.87,1681.42,1648.45,1471.11,177.34,10.76,0.8924,0,94,normal,0,green
REC04585,2022,12,4,Housing,Bharuch,Gujarat,Sarva Shiksha Abhiyan,C068,medium,3,330.58,321.14,314.84,277.91,36.93,11.73,0.8827,0,72,normal,0,green
REC09506,2024,8,3,Education,Nagpur,Maharashtra,Ayushman Bharat,C026,medium,2,371.3,360.69,353.62,170.42,183.2,51.81,0.4819,0,29,anomaly_under,2,red
REC06811,2021,5,2,Health,Nagpur,Maharashtra,PM Gram Sadak Yojana,C062,low,2,313.9,304.93,298.95,249.29,49.66,16.61,0.8339,0,94,normal,0,green
REC02757,2022,3,1,Health,Vadodara,Gujarat,PM Gram Sadak Yojana,C037,medium,2,250.92,243.75,238.97,199.14,39.83,16.67,0.8333,0,78,normal,0,green
REC02570,2022,9,3,Sanitation,Palghar,Maharashtra,Swachh Bharat Mission,C003,low,3,48.99,47.59,46.66,41.4,5.26,11.27,0.8873,0,78,normal,0,green
REC09985,2022,9,3,Housing,Anand,Gujarat,PM Gram Sadak Yojana,C052,low,3,361.28,350.96,344.08,122.79,221.29,64.31,0.3569,0,26,anomaly_under,2,red
REC00383,2023,12,4,Health,Ahmedabad,Gujarat,Jal Jeevan Mission,C032,medium,1,214.18,208.06,203.98,189.34,14.64,7.18,0.9282,0,88,normal,0,green
REC03362,2022,3,1,Agriculture,Rajkot,Gujarat,PM Gram Sadak Yojana,C048,medium,2,109.95,106.8,104.71,64.25,40.46,38.64,0.6136,0,82,normal,0,green
REC00870,2022,5,2,Infrastructure,Nashik,Maharashtra,Sarva Shiksha Abhiyan,C002,medium,2,475.08,461.51,452.46,363.14,89.32,19.74,0.8026,0,79,normal,0,green
REC05037,2023,7,3,Health,Nandurbar,Maharashtra,Swachh Bharat Mission,C018,low,3,151.81,147.47,144.58,125.63,18.95,13.11,0.8689,0,71,normal,0,green
REC08859,2024,10,4,Education,Vadodara,Gujarat,Sarva Shiksha Abhiyan,C060,high,2,279.75,271.76,266.43,333.39,66.96,25.13,1.2513,1,22,anomaly_over,2,red
REC01535,2022,2,1,Health,Nagpur,Maharashtra,PM Awas Yojana,C027,medium,2,117.94,114.57,112.32,106.96,5.36,4.77,0.9523,0,92,normal,0,green
REC07211,2024,5,2,Agriculture,Rajkot,Gujarat,PM Fasal Bima Yojana,C057,high,2,81.61,79.27,77.72,88.07,10.35,13.32,1.1332,1,56,warning,1,yellow
REC02035,2023,9,3,Health,Nashik,Maharashtra,Jal Jeevan Mission,C053,low,2,312.49,303.56,297.61,263.45,34.16,11.48,0.8852,0,63,normal,0,green
REC04013,2021,5,2,Infrastructure,Palghar,Maharashtra,Sarva Shiksha Abhiyan,C029,low,3,283.1,275.01,269.62,226.78,42.84,15.89,0.8411,0,62,normal,0,green
REC09930,2023,10,4,Housing,Pune,Maharashtra,Sarva Shiksha Abhiyan,C049,low,1,1088.62,1057.52,1036.78,315.16,721.62,69.6,0.304,0,18,anomaly_under,2,red
REC09451,2024,10,4,Infrastructure,Dahanu,Maharashtra,Swachh Bharat Mission,C085,low,3,1655.39,1608.09,1576.56,509.52,1067.04,67.68,0.3232,0,16,anomaly_under,2,red
REC00752,2024,4,2,Housing,Dahanu,Maharashtra,PM Gram Sadak Yojana,C004,low,3,89.93,87.36,85.65,72.53,13.12,15.32,0.8468,0,71,normal,0,green
REC02807,2024,1,1,Infrastructure,Dahanu,Maharashtra,Swachh Bharat Mission,C062,low,3,1511.13,1467.95,1439.17,1017.14,422.03,29.32,0.7068,0,80,normal,0,green
REC02974,2022,9,3,Infrastructure,Surat,Gujarat,PM Fasal Bima Yojana,C075,low,1,3243.41,3150.74,3088.96,2593.23,495.73,16.05,0.8395,0,84,normal,0,green
REC09200,2021,8,3,Housing,Raigad,Maharashtra,MGNREGA,C080,medium,3,465.87,452.56,443.69,692.03,248.34,55.97,1.5597,1,53,anomaly_over,2,red
REC05621,2024,10,4,Sanitation,Dahanu,Maharashtra,MGNREGA,C065,medium,3,103.62,100.66,98.69,87.19,11.5,11.65,0.8835,0,83,normal,0,green
REC05322,2024,12,4,Housing,Vadodara,Gujarat,Ayushman Bharat,C012,medium,2,275.27,267.4,262.16,211.7,50.46,19.25,0.8075,0,82,normal,0,green
REC06117,2021,2,1,Health,Raigad,Maharashtra,Jal Jeevan Mission,C015,medium,3,106.84,103.78,101.75,89.79,11.96,11.75,0.8825,0,85,normal,0,green
REC09653,2021,8,3,Sanitation,Nandurbar,Maharashtra,PM Fasal Bima Yojana,C030,low,3,53.27,51.74,50.73,23.5,27.23,53.68,0.4632,0,22,anomaly_under,2,red
REC00822,2023,9,3,Infrastructure,Nagpur,Maharashtra,Ayushman Bharat,C030,low,2,778.23,755.99,741.17,641.55,99.62,13.44,0.8656,0,92,normal,0,green
REC03897,2023,1,1,Health,Ahmedabad,Gujarat,Swachh Bharat Mission,C044,medium,1,719.54,698.99,685.28,614.8,70.48,10.28,0.8972,0,63,normal,0,green
REC01202,2021,11,4,Sanitation,Mumbai,Maharashtra,Swachh Bharat Mission,C025,low,1,105.38,102.37,100.36,85.05,15.31,15.26,0.8474,0,71,normal,0,green
REC07935,2024,12,4,Sanitation,Vadodara,Gujarat,Sarva Shiksha Abhiyan,C041,low,2,153.45,149.06,146.14,105.72,40.42,27.66,0.7234,0,68,warning,1,yellow
REC05963,2023,4,2,Sanitation,Anand,Gujarat,PM Fasal Bima Yojana,C062,low,3,104.1,101.12,99.14,82.84,16.3,16.44,0.8356,0,83,normal,0,green
REC02735,2024,12,4,Infrastructure,Palghar,Maharashtra,Sarva Shiksha Abhiyan,C034,low,3,603.27,586.03,574.54,443.8,130.74,22.76,0.7724,0,89,normal,0,green
REC07479,2023,6,2,Sanitation,Surat,Gujarat,Swachh Bharat Mission,C045,medium,1,110.62,107.46,105.35,116.23,10.88,10.33,1.1033,1,55,warning,1,yellow
REC08489,2023,3,1,Housing,Dahanu,Maharashtra,Swachh Bharat Mission,C087,low,3,334.14,324.59,318.23,357.33,39.1,12.29,1.1229,1,67,warning,1,yellow
REC07136,2021,11,4,Infrastructure,Bharuch,Gujarat,PM Awas Yojana,C021,low,3,1673.21,1625.4,1593.53,1028.37,565.16,35.47,0.6453,0,67,warning,1,yellow
REC05927,2024,9,3,Health,Surat,Gujarat,Sarva Shiksha Abhiyan,C007,medium,1,598.49,581.39,569.99,479.39,90.6,15.9,0.841,0,88,normal,0,green
REC09682,2021,6,2,Agriculture,Mumbai,Maharashtra,Sarva Shiksha Abhiyan,C077,low,1,93.22,90.56,88.78,16.37,72.41,81.56,0.1844,0,18,anomaly_under,2,red
REC06558,2022,7,3,Sanitation,Ahmedabad,Gujarat,Sarva Shiksha Abhiyan,C026,medium,1,286.16,277.98,272.53,231.1,41.43,15.2,0.848,0,83,normal,0,green
REC03737,2022,8,3,Sanitation,Raigad,Maharashtra,PM Fasal Bima Yojana,C002,medium,3,51.11,49.65,48.68,40.75,7.93,16.29,0.8371,0,80,normal,0,green
REC09524,2022,2,1,Sanitation,Vadodara,Gujarat,Jal Jeevan Mission,C056,low,2,174.92,169.92,166.59,41.22,125.37,75.26,0.2474,0,9,anomaly_under,2,red
REC00621,2021,6,2,Sanitation,Surat,Gujarat,MGNREGA,C070,low,1,88.33,85.8,84.12,76.13,7.99,9.5,0.905,0,66,normal,0,green
REC06581,2022,8,3,Agriculture,Nagpur,Maharashtra,MGNREGA,C036,low,2,130.4,126.67,124.19,87.18,37.01,29.8,0.702,0,63,normal,0,green
REC02674,2023,1,1,Sanitation,Bharuch,Gujarat,Sarva Shiksha Abhiyan,C030,low,3,28.3,27.49,26.95,23.54,3.41,12.65,0.8735,0,85,normal,0,green
REC03109,2021,3,1,Health,Vadodara,Gujarat,Jal Jeevan Mission,C004,low,2,228.8,222.26,217.9,209.06,8.84,4.06,0.9594,0,64,normal,0,green
REC09389,2022,6,2,Health,Surat,Gujarat,Jal Jeevan Mission,C060,high,1,342.27,332.49,325.97,42.98,282.99,86.81,0.1319,0,17,anomaly_under,2,red
REC06982,2022,6,2,Infrastructure,Nagpur,Maharashtra,Ayushman Bharat,C097,medium,2,2281.07,2215.9,2172.45,1551.66,620.79,28.58,0.7142,0,90,normal,0,green
REC09158,2021,4,2,Housing,Mumbai,Maharashtra,Sarva Shiksha Abhiyan,C050,medium,1,595.33,578.32,566.98,728.59,161.61,28.5,1.285,1,42,anomaly_over,2,red
REC08031,2022,6,2,Housing,Nagpur,Maharashtra,Ayushman Bharat,C036,low,2,229.97,223.4,219.02,232.17,13.15,6.0,1.06,1,48,warning,1,yellow
REC01799,2024,9,3,Housing,Dahanu,Maharashtra,Sarva Shiksha Abhiyan,C044,medium,3,215.47,209.31,205.21,193.07,12.14,5.92,0.9408,0,63,normal,0,green
REC05254,2022,11,4,Health,Nandurbar,Maharashtra,Swachh Bharat Mission,C087,low,3,104.16,101.18,99.2,91.34,7.86,7.92,0.9208,0,64,normal,0,green
REC04484,2021,4,2,Sanitation,Nagpur,Maharashtra,Swachh Bharat Mission,C058,medium,2,61.94,60.17,58.99,56.87,2.12,3.59,0.9641,0,75,normal,0,green
REC03234,2021,12,4,Sanitation,Anand,Gujarat,Ayushman Bharat,C083,medium,3,108.17,105.08,103.02,91.79,11.23,10.9,0.891,0,65,normal,0,green
REC00747,2022,8,3,Agriculture,Anand,Gujarat,MGNREGA,C001,low,3,80.46,78.16,76.63,52.13,24.5,31.97,0.6803,0,92,normal,0,green
REC09261,2022,5,2,Infrastructure,Nashik,Maharashtra,Ayushman Bharat,C086,low,2,2467.1,2396.61,2349.62,275.51,2074.11,88.27,0.1173,0,9,anomaly_under,2,red
REC05732,2022,3,1,Sanitation,Surat,Gujarat,Swachh Bharat Mission,C017,low,1,202.79,196.99,193.13,159.22,33.91,17.56,0.8244,0,64,normal,0,green
REC07541,2024,7,3,Housing,Raigad,Maharashtra,Jal Jeevan Mission,C024,low,3,102.69,99.76,97.8,60.07,37.73,38.58,0.6142,0,66,warning,1,yellow
REC05744,2023,10,4,Sanitation,Pune,Maharashtra,Sarva Shiksha Abhiyan,C008,medium,1,38.55,37.44,36.71,31.96,4.75,12.94,0.8706,0,60,normal,0,green
REC06248,2023,4,2,Infrastructure,Pune,Maharashtra,Swachh Bharat Mission,C036,low,1,259.19,251.79,246.85,217.83,29.02,11.76,0.8824,0,90,normal,0,green
REC05496,2021,3,1,Agriculture,Palghar,Maharashtra,Sarva Shiksha Abhiyan,C036,low,3,138.17,134.22,131.59,100.65,30.94,23.51,0.7649,0,93,normal,0,green
REC09767,2022,12,4,Agriculture,Nagpur,Maharashtra,PM Fasal Bima Yojana,C093,medium,2,102.27,99.35,97.4,33.44,63.96,65.67,0.3433,0,15,anomaly_under,2,red
REC01351,2024,10,4,Health,Ahmedabad,Gujarat,PM Gram Sadak Yojana,C095,low,1,668.57,649.46,636.73,574.58,62.15,9.76,0.9024,0,75,normal,0,green
REC09140,2021,5,2,Education,Ahmedabad,Gujarat,PM Awas Yojana,C021,low,1,290.2,281.91,276.38,397.97,121.59,43.99,1.4399,1,26,anomaly_over,2,red
REC09564,2022,2,1,Health,Pune,Maharashtra,Sarva Shiksha Abhiyan,C083,medium,1,88.36,85.83,84.15,37.85,46.3,55.02,0.4498,0,18,anomaly_under,2,red
REC02454,2021,8,3,Sanitation,Pune,Maharashtra,Swachh Bharat Mission,C085,low,1,232.84,226.19,221.75,204.44,17.31,7.81,0.9219,0,71,normal,0,green
REC07239,2021,7,3,Education,Vadodara,Gujarat,Swachh Bharat Mission,C029,low,2,144.0,139.88,137.14,103.72,33.42,24.37,0.7563,0,62,warning,1,yellow
REC03633,2022,3,1,Sanitation,Nandurbar,Maharashtra,Ayushman Bharat,C011,low,3,103.9,100.93,98.95,94.88,4.07,4.11,0.9589,0,82,normal,0,green
REC01331,2022,8,3,Agriculture,Nashik,Maharashtra,PM Awas Yojana,C035,medium,2,115.63,112.32,110.12,93.65,16.47,14.96,0.8504,0,69,normal,0,green
REC04891,2022,10,4,Health,Palghar,Maharashtra,Jal Jeevan Mission,C067,low,3,137.08,133.16,130.55,118.91,11.64,8.92,0.9108,0,90,normal,0,green
REC06338,2024,11,4,Infrastructure,Raigad,Maharashtra,PM Fasal Bima Yojana,C052,low,3,394.54,383.26,375.75,264.12,111.63,29.71,0.7029,0,86,normal,0,green
REC05675,2022,11,4,Infrastructure,Pune,Maharashtra,PM Awas Yojana,C099,medium,1,3709.18,3603.2,3532.55,2836.45,696.1,19.71,0.8029,0,79,normal,0,green
REC03342,2024,8,3,Agriculture,Nagpur,Maharashtra,Swachh Bharat Mission,C071,low,2,37.16,36.1,35.39,27.34,8.05,22.75,0.7725,0,72,normal,0,green
REC04632,2022,9,3,Education,Nandurbar,Maharashtra,Sarva Shiksha Abhiyan,C069,medium,3,77.71,75.49,74.01,65.11,8.9,12.03,0.8797,0,77,normal,0,green
REC03809,2023,9,3,Sanitation,Bharuch,Gujarat,Jal Jeevan Mission,C040,low,3,68.29,66.34,65.04,53.02,12.02,18.48,0.8152,0,60,normal,0,green
REC04520,2022,9,3,Agriculture,Anand,Gujarat,PM Fasal Bima Yojana,C092,medium,3,178.73,173.62,170.22,126.05,44.17,25.95,0.7405,0,72,normal,0,green
REC09956,2024,2,1,Infrastructure,Anand,Gujarat,MGNREGA,C052,low,3,883.47,858.23,841.4,237.35,604.05,71.79,0.2821,0,16,anomaly_under,2,red
REC03842,2022,2,1,Housing,Vadodara,Gujarat,MGNREGA,C068,medium,2,283.58,275.48,270.08,226.29,43.79,16.21,0.8379,0,80,normal,0,green
REC07304,2023,10,4,Sanitation,Pune,Maharashtra,PM Fasal Bima Yojana,C078,low,1,39.44,38.31,37.56,41.28,3.72,9.9,1.099,1,60,warning,1,yellow
REC03706,2023,11,4,Health,Nagpur,Maharashtra,PM Gram Sadak Yojana,C073,low,2,254.49,247.22,242.37,199.74,42.63,17.59,0.8241,0,67,normal,0,green
REC08291,2024,8,3,Health,Nandurbar,Maharashtra,Jal Jeevan Mission,C043,low,3,295.3,286.86,281.24,206.2,75.04,26.68,0.7332,0,37,warning,1,yellow
REC09099,2021,2,1,Health,Raigad,Maharashtra,MGNREGA,C007,medium,3,260.99,253.53,248.56,312.98,64.42,25.92,1.2592,1,20,anomaly_over,2,red
REC06240,2024,7,3,Education,Nandurbar,Maharashtra,Sarva Shiksha Abhiyan,C013,medium,3,191.86,186.37,182.72,165.85,16.87,9.23,0.9077,0,88,normal,0,green
REC08932,2023,10,4,Housing,Anand,Gujarat,Jal Jeevan Mission,C094,low,3,141.66,137.61,134.91,166.51,31.6,23.42,1.2342,1,20,anomaly_over,2,red
REC08909,2022,11,4,Sanitation,Pune,Maharashtra,Ayushman Bharat,C083,medium,1,282.23,274.17,268.79,417.67,148.88,55.39,1.5539,1,26,anomaly_over,2,red
REC08837,2022,4,2,Sanitation,Surat,Gujarat,PM Awas Yojana,C006,low,1,176.15,171.12,167.76,233.03,65.27,38.91,1.3891,1,51,anomaly_over,2,red
REC00309,2024,12,4,Health,Nagpur,Maharashtra,Swachh Bharat Mission,C068,medium,2,199.71,194.0,190.2,166.71,23.49,12.35,0.8765,0,81,normal,0,green
REC08832,2023,11,4,Sanitation,Nagpur,Maharashtra,PM Awas Yojana,C056,low,2,109.63,106.5,104.41,147.83,43.42,41.59,1.4159,1,33,anomaly_over,2,red
REC05145,2024,9,3,Sanitation,Nagpur,Maharashtra,Swachh Bharat Mission,C081,low,2,61.93,60.16,58.98,54.24,4.74,8.04,0.9196,0,88,normal,0,green
REC02241,2021,4,2,Education,Nashik,Maharashtra,PM Gram Sadak Yojana,C081,low,2,177.57,172.49,169.11,147.96,21.15,12.51,0.8749,0,66,normal,0,green
REC04235,2024,3,1,Education,Bharuch,Gujarat,PM Gram Sadak Yojana,C092,medium,3,178.33,173.24,169.84,163.32,6.52,3.84,0.9616,0,67,normal,0,green
REC06937,2021,9,3,Housing,Mumbai,Maharashtra,Ayushman Bharat,C096,medium,1,393.82,382.57,375.07,328.28,46.79,12.48,0.8752,0,91,normal,0,green
REC00430,2024,10,4,Housing,Bharuch,Gujarat,PM Fasal Bima Yojana,C053,low,3,374.64,363.94,356.8,310.9,45.9,12.86,0.8714,0,91,normal,0,green
REC07551,2024,3,1,Housing,Dahanu,Maharashtra,PM Awas Yojana,C095,low,3,58.47,56.8,55.69,61.77,6.08,10.92,1.1092,1,39,warning,1,yellow
REC05387,2023,10,4,Sanitation,Vadodara,Gujarat,Jal Jeevan Mission,C008,medium,2,163.05,158.4,155.29,141.73,13.56,8.73,0.9127,0,92,normal,0,green
REC07383,2023,8,3,Health,Rajkot,Gujarat,MGNREGA,C063,medium,2,380.49,369.62,362.37,383.28,20.91,5.77,1.0577,1,47,warning,1,yellow
REC06658,2022,8,3,Sanitation,Nashik,Maharashtra,PM Gram Sadak Yojana,C013,medium,2,152.59,148.23,145.32,126.06,19.26,13.25,0.8675,0,61,normal,0,green
REC03031,2022,10,4,Infrastructure,Ahmedabad,Gujarat,PM Awas Yojana,C061,low,1,2933.18,2849.37,2793.5,2130.21,663.29,23.74,0.7626,0,85,normal,0,green
REC00928,2024,12,4,Housing,Nagpur,Maharashtra,PM Gram Sadak Yojana,C017,low,2,269.13,261.44,256.31,241.85,14.46,5.64,0.9436,0,82,normal,0,green
REC05710,2024,11,4,Education,Nandurbar,Maharashtra,Ayushman Bharat,C024,low,3,170.09,165.23,161.99,156.69,5.3,3.27,0.9673,0,70,normal,0,green
REC09351,2024,7,3,Health,Anand,Gujarat,MGNREGA,C091,low,3,80.29,78.0,76.47,23.45,53.02,69.33,0.3067,0,25,anomaly_under,2,red
REC04143,2024,1,1,Housing,Palghar,Maharashtra,Ayushman Bharat,C042,low,3,97.69,94.9,93.04,85.51,7.53,8.09,0.9191,0,69,normal,0,green
REC02988,2024,2,1,Housing,Surat,Gujarat,PM Fasal Bima Yojana,C092,medium,1,581.99,565.37,554.28,489.2,65.08,11.74,0.8826,0,76,normal,0,green
REC08649,2021,5,2,Infrastructure,Anand,Gujarat,Jal Jeevan Mission,C044,medium,3,949.38,922.25,904.17,1181.65,277.48,30.69,1.3069,1,44,anomaly_over,2,red
REC09718,2024,11,4,Sanitation,Pune,Maharashtra,Sarva Shiksha Abhiyan,C084,low,1,222.9,216.54,212.29,90.96,121.33,57.15,0.4285,0,20,anomaly_under,2,red
REC00004,2024,11,4,Housing,Raigad,Maharashtra,PM Fasal Bima Yojana,C060,high,3,206.55,200.64,196.71,156.57,40.14,20.41,0.7959,0,93,normal,0,green
REC08095,2021,3,1,Sanitation,Vadodara,Gujarat,PM Awas Yojana,C065,medium,2,188.74,183.34,179.75,120.6,59.15,32.91,0.6709,0,63,warning,1,yellow
REC00081,2022,1,1,Sanitation,Raigad,Maharashtra,MGNREGA,C062,low,3,83.46,81.08,79.49,72.94,6.55,8.24,0.9176,0,75,normal,0,green
REC07151,2022,3,1,Agriculture,Anand,Gujarat,Swachh Bharat Mission,C097,medium,3,114.15,110.88,108.71,59.79,48.92,45.0,0.55,0,56,warning,1,yellow
REC07364,2024,4,2,Housing,Rajkot,Gujarat,Sarva Shiksha Abhiyan,C088,low,2,693.76,673.93,660.72,743.91,83.19,12.59,1.1259,1,68,warning,1,yellow
REC06245,2021,6,2,Housing,Mumbai,Maharashtra,PM Fasal Bima Yojana,C084,low,1,162.55,157.91,154.81,141.42,13.39,8.65,0.9135,0,70,normal,0,green
REC00886,2023,9,3,Agriculture,Nashik,Maharashtra,Swachh Bharat Mission,C008,medium,2,83.02,80.65,79.07,61.7,17.37,21.97,0.7803,0,74,normal,0,green
REC04911,2024,3,1,Infrastructure,Nagpur,Maharashtra,MGNREGA,C067,low,2,1290.37,1253.5,1228.92,935.24,293.68,23.9,0.761,0,73,normal,0,green
REC07182,2024,3,1,Sanitation,Anand,Gujarat,Ayushman Bharat,C097,medium,3,123.97,120.43,118.07,133.05,14.98,12.69,1.1269,1,54,warning,1,yellow
REC08419,2021,1,1,Housing,Bharuch,Gujarat,PM Gram Sadak Yojana,C090,low,3,417.19,405.27,397.32,426.81,29.49,7.42,1.0742,1,39,warning,1,yellow
REC04376,2024,8,3,Housing,Nagpur,Maharashtra,PM Fasal Bima Yojana,C001,low,2,145.63,141.47,138.7,116.93,21.77,15.7,0.843,0,90,normal,0,green
REC09583,2023,9,3,Health,Mumbai,Maharashtra,Ayushman Bharat,C050,medium,1,254.56,247.29,242.44,25.66,216.78,89.42,0.1058,0,18,anomaly_under,2,red
REC01920,2022,3,1,Education,Rajkot,Gujarat,Sarva Shiksha Abhiyan,C066,low,2,189.29,183.89,180.28,174.7,5.58,3.1,0.969,0,61,normal,0,green
REC01169,2021,11,4,Education,Dahanu,Maharashtra,PM Awas Yojana,C020,medium,3,41.73,40.53,39.74,38.15,1.59,4.0,0.96,0,66,normal,0,green
REC00765,2023,5,2,Sanitation,Mumbai,Maharashtra,PM Fasal Bima Yojana,C068,medium,1,80.63,78.33,76.79,71.6,5.19,6.76,0.9324,0,64,normal,0,green
REC07157,2024,7,3,Health,Nandurbar,Maharashtra,PM Fasal Bima Yojana,C075,low,3,252.07,244.87,240.07,182.96,57.11,23.79,0.7621,0,60,warning,1,yellow
REC03881,2023,11,4,Education,Pune,Maharashtra,PM Awas Yojana,C058,medium,1,332.83,323.32,316.98,291.96,25.02,7.89,0.9211,0,70,normal,0,green
REC04150,2024,7,3,Agriculture,Nagpur,Maharashtra,PM Gram Sadak Yojana,C028,low,2,250.36,243.21,238.44,173.89,64.55,27.07,0.7293,0,87,normal,0,green
REC06058,2022,12,4,Education,Surat,Gujarat,Ayushman Bharat,C049,low,1,284.16,276.04,270.63,243.84,26.79,9.9,0.901,0,91,normal,0,green
REC01987,2021,7,3,Health,Ahmedabad,Gujarat,Ayushman Bharat,C015,medium,1,479.36,465.66,456.53,380.14,76.39,16.73,0.8327,0,77,normal,0,green
REC06642,2022,12,4,Infrastructure,Mumbai,Maharashtra,Jal Jeevan Mission,C032,medium,1,3441.02,3342.7,3277.16,2360.26,916.9,27.98,0.7202,0,73,normal,0,green
REC08415,2022,6,2,Education,Nandurbar,Maharashtra,PM Awas Yojana,C097,medium,3,31.64,30.73,30.13,23.44,6.69,22.2,0.778,0,48,warning,1,yellow
REC08007,2021,1,1,Agriculture,Mumbai,Maharashtra,Sarva Shiksha Abhiyan,C044,medium,1,339.29,329.59,323.13,177.72,145.41,45.0,0.55,0,69,warning,1,yellow
REC05050,2024,11,4,Education,Nashik,Maharashtra,Ayushman Bharat,C015,medium,2,198.81,193.13,189.34,173.71,15.63,8.25,0.9175,0,90,normal,0,green
REC01392,2024,6,2,Agriculture,Mumbai,Maharashtra,Sarva Shiksha Abhiyan,C044,medium,1,112.62,109.41,107.26,95.12,12.14,11.32,0.8868,0,78,normal,0,green
REC01883,2021,10,4,Housing,Nashik,Maharashtra,Swachh Bharat Mission,C005,low,2,386.84,375.79,368.42,288.93,79.49,21.58,0.7842,0,94,normal,0,green
REC08812,2022,1,1,Infrastructure,Bharuch,Gujarat,Ayushman Bharat,C019,medium,3,838.09,814.14,798.18,1045.9,247.72,31.04,1.3104,1,33,anomaly_over,2,red
REC09529,2024,3,1,Agriculture,Mumbai,Maharashtra,Jal Jeevan Mission,C097,medium,1,110.32,107.17,105.07,14.3,90.77,86.39,0.1361,0,21,anomaly_under,2,red
REC09560,2023,10,4,Housing,Nandurbar,Maharashtra,PM Awas Yojana,C100,low,3,462.03,448.83,440.03,83.11,356.92,81.11,0.1889,0,21,anomaly_under,2,red
REC03519,2021,1,1,Housing,Dahanu,Maharashtra,Sarva Shiksha Abhiyan,C032,medium,3,370.79,360.19,353.13,273.89,79.24,22.44,0.7756,0,90,normal,0,green
REC03545,2022,9,3,Sanitation,Dahanu,Maharashtra,PM Awas Yojana,C092,medium,3,100.53,97.65,95.74,87.03,8.71,9.1,0.909,0,85,normal,0,green
REC02644,2022,5,2,Education,Palghar,Maharashtra,MGNREGA,C055,low,3,126.2,122.59,120.19,106.91,13.28,11.05,0.8895,0,94,normal,0,green
REC08441,2024,6,2,Agriculture,Dahanu,Maharashtra,PM Gram Sadak Yojana,C085,low,3,86.74,84.26,82.61,45.44,37.17,44.99,0.5501,0,63,warning,1,yellow
REC02912,2023,7,3,Agriculture,Vadodara,Gujarat,Swachh Bharat Mission,C065,medium,2,189.65,184.23,180.62,127.53,53.09,29.39,0.7061,0,68,normal,0,green
